2.1097      0.940821    0.325945    
2.2651      0.699805    -1.05795    
0.779673    0.699903    0.918949    
2.33725     -0.0360176  1.60922     
0.865973    -0.746362   1.31595     
0.43387     -1.06349    -0.455185   
1.96051     1.79962     0.880429    
1.34112     2.03605     -1.10261    
0.701536    -0.125503   -2.10539    
0.574602    2.07995     0.347093    
0.407881    0.078194    2.09952     
0.917343    -2.29675    0.699035    
-0.792596   -0.00283469 0.0448688   
1.74399     -1.88603    -1.82762    
1.77458     1.32056     -2.29569    
2.32248     -2.52414    -0.763171   
2.13926     1.3104      2.44404     
-0.393783   0.952279    1.50923     
0.0676924   -1.61845    -1.59484    
3.01798     -1.26947    2.2824      
-0.776705   0.833787    -1.07362    
3.49098     1.73609     1.88246     
2.34653     3.028       -0.215739   
1.0285      -0.242198   3.06598     
1.63524     -1.69603    2.67988     
-0.134199   -1.86398    1.68571     
3.6567      2.6625      -0.164033   
0.0810895   2.02431     -1.886      
3.52689     2.54938     -1.46769    
0.877661    -3.26994    -0.293636   
4.63874     0.872169    -1.81232    
0.579635    -2.04162    2.58848     
3.19453     -2.99442    -1.31892    
-1.45109    -0.457945   1.50931     
2.32833     1.76324     -3.15471    
3.57693     -0.421874   -3.18316    
1.21297     -0.591211   -3.65716    
4.77005     -1.67727    -1.66354    
-1.61863    -1.39481    -0.692245   
1.37434     3.34832     1.6966      
4.671       0.718943    2.38171     
-0.368451   -3.03132    -0.631783   
5.40916     1.25131     0.124043    
2.67189     -2.03296    3.23496     
-0.489594   0.745642    -3.08925    
1.41442     3.49283     -1.77542    
1.13948     3.82215     -0.797066   
-0.510503   3.20442     0.0125694   
4.08388     -3.03384    1.29277     
5.50867     -0.991707   1.26278     
3.75503     -2.19318    -2.84063    
3.03078     -0.765665   3.92772     
1.50896     -4.15958    0.311693    
5.27467     1.90296     -1.44727    
3.29594     0.80219     3.96203     
1.82193     -4.10351    1.3187      
3.70601     -2.34975    3.09859     
5.58331     -2.16922    0.0164766   
3.30106     -4.06112    0.45976     
3.15964     1.23486     -3.95046    
-1.96546    0.304341    -2.16486    
