4.82239     0.383675    -0.392561   
6.38211     1.16544     0.423063    
5.99689     -1.27822    -0.790203   
4.51521     -1.10158    -0.4548     
6.00513     1.06615     -1.68364    
3.648       0.461787    0.757914    
5.62673     2.09211     -0.51426    
6.53982     -1.82198    0.795793    
4.94406     -0.823977   -2.0819     
7.90958     0.335828    0.111968    
5.86638     -1.12272    2.25288     
6.61768     0.746519    2.21573     
5.13475     0.29651     2.51968     
7.76292     -0.836063   1.22923     
3.27924     -1.35397    0.513146    
5.91973     2.47003     1.0413      
4.76316     -2.60582    0.0265763   
3.3127      0.44709     -1.64621    
4.65032     0.832434    -2.66766    
3.65248     1.64328     1.96128     
7.49585     -0.284378   -2.52951    
3.5669      -0.0142138  2.57179     
7.7071      1.86765     -1.65228    
6.52678     -1.92869    -2.5076     
7.98582     -2.30431    -0.0182089  
6.96508     3.04263     -0.278455   
6.29807     2.65488     -2.02192    
3.42659     -2.34024    -1.30504    
7.13144     2.3622      2.15019     
6.66295     -3.05902    -1.48592    
6.11256     -0.412442   -3.52237    
2.36654     -0.743338   -1.5352     
5.42922     -3.42607    1.26724     
6.12509     0.00482306  3.61559     
9.13552     -1.09234    -0.0940356  
9.12807     0.445793    -1.10729    
8.71818     0.697081    1.9757      
5.00948     3.46419     -1.51753    
4.3432      -0.457936   -3.60336    
4.48321     -1.61838    3.30231     
7.92297     -0.290727   3.00639     
4.91252     -2.62781    -2.72353    
4.12921     3.05969     1.83033     
2.39396     2.24854     0.205276    
6.84855     -2.70739    2.51769     
4.92519     2.57322     -2.90837    
1.79684     -1.00927    0.94842     
2.7916      1.12722     -2.89629    
8.96729     2.3359      -0.57057    
3.18945     3.40122     -0.570296   
4.45662     0.437943    4.0405      
6.06641     1.18132     -4.17599    
3.03585     -2.09519    -2.9685     
7.57209     2.69224     -2.90665    
1.2105      0.880983    -0.477831   
5.68726     4.15314     1.64149     
2.52277     0.98134     3.13331     
3.64829     -3.96155    1.09909     
7.76259     1.05257     -3.82897    
4.62195     -4.07444    -1.81265    
9.13135     -2.2101     -1.80509    
4.34982     4.37191     0.692983    
8.01648     1.64858     3.51266     
7.36393     -4.18243    0.728165    
4.95415     3.07418     3.39233     
9.81078     1.40385     1.14865     
8.96392     3.05398     0.905244    
2.13877     -3.17872    -0.424327   
2.60848     -0.205795   -3.67704    
1.08979     0.770633    1.3243      
6.14378     -1.35944    4.48385     
7.49035     -2.23368    -3.80082    
9.09381     -2.1784     2.46772     
7.50423     4.19974     -1.41511    
4.97144     -4.80667    0.189215    
2.71492     -0.411311   3.91947     
8.9473      -0.343096   -3.49286    
6.24262     2.25154     4.32691     
5.99062     -3.8519     -3.08213    
9.85667     0.58532     -2.55864    
0.518376    -0.388455   0.188331    
3.67422     -3.42649    3.21197     
10.3668     -0.835768   -1.47118    
4.26104     4.84357     -1.13163    
9.60208     2.27074     -2.24975    
1.30493     -1.48522    2.6073      
3.59682     2.0499      4.36994     
9.7748      -0.641938   3.00628     
10.428      -1.85696    0.376805    
6.45952     -5.11008    -0.652329   
2.65626     -3.67299    -2.3643     
7.01287     5.03934     0.185705    
2.60067     3.16335     2.98426     
3.82464     -0.701489   4.92126     
1.77585     3.72217     0.264553    
2.37912     3.80837     -1.95765    
1.16352     -0.0167635  3.08375     
4.71196     4.43226     -2.93463    
7.05917     0.636538    5.14734     
1.04471     2.58156     -1.4989     
6.68352     -3.78511    3.71464     
5.56861     -2.30859    -4.91231    
9.26853     3.74057     -1.37785    
0.574959    2.23333     0.541349    
8.52451     -0.769424   4.56422     
8.05543     -4.33131    -2.30454    
3.00339     4.53081     1.82789     
9.60389     1.28561     3.53548     
8.62427     3.77994     2.64704     
8.97571     -4.38407    -0.42369    
0.403167    -1.99733    0.815503    
5.91401     3.81736     -4.09321    
2.99999     2.15865     -4.50636    
3.36809     0.319409    -5.1643     
0.19231     -0.701625   -1.59199    
2.17258     -3.62647    2.70158     
9.09341     -3.90622    2.05187     
5.59769     5.64775     0.330874    
5.16247     -5.10531    2.43787     
6.91274     -5.1243     2.04532     
10.584      2.53354     -0.782913   
6.22099     2.52881     -5.06609    
6.11437     3.90963     4.13454     
4.53097     5.35368     1.87419     
4.34056     1.2153      5.50229     
5.22798     -5.51237    -1.66045    
2.50447     -4.74469    -1.21379    
9.61162     4.12175     0.0684353   
7.1416      5.20383     2.01573     
10.6593     2.63582     0.81719     
3.09472     -1.5903     -5.02296    
4.74839     0.815655    -5.71415    
10.0941     -3.42352    -1.28994    
8.59992     -0.735127   -4.95566    
1.68697     2.60288     -3.55778    
3.42893     -5.03368    -2.35988    
7.21683     0.20665     -5.74571    
8.27173     1.91306     4.99127     
11.2632     1.22877     -1.37985    
0.6079      -0.590072   -3.38697    
8.60368     3.36091     -3.97248    
5.42205     -0.148019   6.02736     
5.13973     4.88048     3.52893     
11.4296     0.746492    1.28412     
7.87022     3.95817     3.96987     
3.43001     4.10499     -3.94945    
9.13462     2.85175     4.02645     
2.21875     5.0487      -0.760765   
8.78944     -3.00371    -4.24549    
3.54848     5.77557     0.356253    
10.4679     -3.21024    1.82771     
3.42794     -2.93697    4.98889     
3.362       3.55224     4.56073     
1.22627     1.6871      4.09929     
7.26411     -3.18832    -5.04691    
-0.262738   1.63574     -1.45968    
11.5472     -1.1806     1.25795     
3.9664      -3.02806    -5.2279     
9.52731     4.60445     1.58938     
1.65657     -2.44149    -4.2966     
7.18214     -1.85704    -5.79678    
6.27533     2.16817     5.92861     
4.49921     -2.14656    5.89969     
8.28573     4.73169     -3.27037    
5.65207     -4.43423    4.64945     
2.52316     -5.0777     2.52031     
7.37475     -6.00066    -1.62361    
11.9527     -1.2521     -0.360165   
0.937267    -4.68616    0.555052    
3.74768     2.79554     -5.80574    
1.7748      4.94535     2.68745     
-0.00762293 -2.49831    -2.99976    
9.30695     -2.67017    5.11483     
2.77432     0.964293    6.2233      
7.95206     3.61143     -5.36869    
2.18952     5.85589     1.40968     
6.83221     -5.90465    -3.36694    
9.35687     -5.09221    -2.76828    
3.73041     -5.80531    3.34608     
-0.786273   -2.88084    -0.0954033  
1.49299     3.71242     4.27672     
6.77579     5.41065     -4.25127    
3.40456     -6.62813    0.643228    
12.2267     -0.232888   -2.13649    
8.862       -0.455417   6.21437     
2.53322     -4.91355    4.07596     
6.16917     6.5118      2.76245     
0.253823    3.57882     3.20409     
5.7928      -2.05341    6.85352     
-1.29319    2.12464     0.421601    
12.0159     -2.74226    -1.70549    
10.6141     -0.791801   5.21928     
6.34298     4.28053     5.88339     
3.45392     1.61418     -6.87377    
4.09337     6.71327     2.68024     
6.95165     -5.32892    5.10835     
-0.915495   1.80004     -3.41628    
11.704      -1.73961    -4.01577    
1.83581     6.48878     -1.26181    
-1.92308    0.389759    1.28832     
10.8959     5.34516     1.35034     
4.78498     4.23002     6.46707     
-1.2436     -1.35269    -3.7261     
2.73293     -7.53397    -0.49771    
-1.8447     3.56978     -1.56654    
-1.14947    -2.409      -4.9956     
6.52325     5.30398     -7.35186    
-0.310919   3.95944     -6.11012    
-5.95814    0.093023    -1.18326    
-5.75062    0.484357    1.22798     
-4.24743    -0.464607   -0.878717   
-5.58457    -1.68238    -0.194975   
-4.30991    -0.808914   0.995311    
-6.92392    -1.12805    0.417749    
-6.44766    1.59473     -0.551431   
-4.85682    1.86213     -0.664633   
-5.10548    -1.11889    -2.02455    
-4.19421    1.52972     1.35296     
-3.11463    0.534397    -0.105176   
-8.14224    -0.279477   -0.321076   
-5.93563    -0.109583   2.64272     
-6.20416    2.52179     0.738206    
-6.63555    1.20765     2.29782     
-7.92403    -0.556458   1.45995     
-3.26606    -1.69063    0.26465     
-7.78049    1.58412     1.06727     
-4.64143    2.0254      -2.17126    
-3.96847    0.0296923   -2.67886    
-6.86075    1.1794      -2.58045    
-6.34399    -2.668      -1.48069    
-4.1068     -2.67698    -0.827869   
-5.92878    -2.64463    1.72469     
-7.54089    -0.50369    -2.46919    
-3.37123    2.20096     -1.08813    
-4.25135    0.357707    3.0087      
-2.73783    0.0400368   -1.72972    
-7.08255    3.05289     -0.660294   
-4.91812    -3.37507    0.728624    
-2.29612    -0.87893    1.32264     
-9.0106     1.15595     -0.0871347  
-8.28618    1.91636     -1.70537    
-7.24129    -3.35764    -0.219375   
-5.67321    0.859466    -3.70392    
-9.1805     0.228298    1.1532      
-7.90577    -1.50041    2.64847     
-7.67667    -2.29271    -2.36911    
-6.4527     -0.912677   -3.74489    
-7.47742    0.270825    3.49051     
-6.93559    2.71815     -2.60472    
-9.35624    -1.16023    0.579554    
-2.9121     1.9791      2.28956     
-5.26005    3.99304     0.361768    
-6.04406    -0.92371    3.94092     
-2.73912    -2.54951    -1.50354    
-5.5065     3.65324     1.88586     
-8.74032    -2.58944    0.385209    
-3.20818    -3.06571    1.51605     
-1.72819    1.5669      -0.431111   
-3.98791    -1.03972    -3.79886    
-1.79116    -2.00099    0.182217    
-8.19714    3.15131     1.21701     
-5.24457    -4.37802    -0.758657   
-2.32805    0.332218    3.07595     
-6.89814    2.64297     3.3759      
-9.15915    -0.305492   -2.67314    
-5.44384    -3.43635    -2.96534    
-3.264      -2.19025    3.26184     
-1.17446    0.707716    0.998376    
-3.61283    -0.714255   4.09119     
-4.27632    2.38367     3.73153     
-5.83548    4.09123     -2.11385    
-1.8841     2.81221     0.584661    
-4.26902    -3.88983    2.26365     
-8.0208     -3.50226    1.88953     
-4.54724    4.37398     -1.34096    
-4.76219    3.33128     -3.23185    
-8.69004    1.21317     3.33074     
-7.07498    -2.96602    3.38374     
-5.02849    0.955678    4.63136     
-2.49929    1.59081     -3.28715    
-3.5637     -4.1064     -1.37347    
-8.13782    0.854132    -3.92447    
-3.44281    3.79413     2.11449     
-7.4526     -2.17782    -3.9866     
-4.24002    1.77878     -4.4071     
-1.3448     -0.574293   -2.5451     
-9.11822    -2.44925    2.4772      
-9.89692    1.43934     -2.11694    
-7.45732    4.66987     0.0431542   
-9.00314    3.68867     -0.478368   
-2.13387    0.0969784   -3.75033    
-3.03713    3.31002     -2.92519    
-10.529     0.442167    -0.992567   
-4.35307    -4.8921     0.787536    
-9.03277    -2.03883    -3.16772    
-6.61114    2.76775     -4.20295    
-6.27147    1.92886     4.72621     
-8.65902    -4.00473    -1.0978     
-8.63595    3.39532     -2.49457    
-4.73942    -3.53129    3.76393     
-4.28266    -3.07626    -4.13074    
-0.261705   -0.908955   -0.438864   
-7.49828    -1.45733    4.81788     
-7.5879     4.66072     -1.84254    
-8.46438    -4.56099    0.417386    
-10.4946    1.69304     1.58784     
-2.49457    4.49053     0.726717    
-5.70957    0.232578    -5.56813    
-10.3651    -2.82734    0.0286133   
-3.91538    -0.0998311  -5.33497    
-4.20115    5.09439     1.89366     
-2.43843    2.81343     3.73245     
-6.99415    4.77072     2.72436     
-2.4888     0.0688976   4.78766     
-0.356355   0.669972    -2.26172    
-7.01257    -5.06128    -2.25104    
-0.552983   -2.04533    1.93312     
-5.79156    4.14381     -3.968      
-2.28697    4.67121     -0.806585   
-4.34401    -5.06948    -2.44792    
-8.65646    2.58594     -4.12236    
-1.12385    2.59202     -2.67764    
-9.49159    -0.51686    -4.2222     
-6.28809    -3.53773    -4.54526    
-9.4021     3.6416      2.43883     
-10.9441    -0.534903   -2.21641    
-5.02357    5.84854     -0.222098   
-11.0362    1.95394     -0.994944   
-1.1515     -0.585903   3.94361     
0.342767    0.170336    0.922046    
-2.60077    -4.89568    1.8118      
-0.351612   1.60494     2.52641     
-2.86004    -4.09685    -3.49393    
-3.00007    1.28317     -5.30162    
-7.03733    -0.160281   5.84196     
-1.23515    3.84989     -1.69466    
-0.218141   -1.78446    -2.26539    
-9.63955    4.45397     0.725166    
-4.99905    -5.25624    3.03054     
-4.98421    -2.16136    -5.6895     
-3.48274    3.45242     4.67621     
-0.815961   -3.93869    0.655385    
-4.41044    3.88089     -4.74113    
-7.37203    4.19742     -4.2358     
-6.71245    -4.86475    3.72883     
-6.32814    -6.19918    0.0489532   
-3.81573    -2.0398     5.67622     
-8.36792    3.02685     4.76525     
-4.73563    6.02322     -1.71736    
-5.72279    3.62308     5.17464     
-7.60415    5.78957     1.58174     
0.453549    1.73378     -1.05921    
-2.69007    4.90402     2.90454     
-5.75083    5.58058     -3.09124    
-1.8462     -5.08403    -1.06263    
-2.41062    2.06445     5.17636     
-1.06449    -3.65773    2.72414     
-5.61367    6.1156      1.97127     
-3.33326    6.03256     0.119997    
-8.41007    -4.41739    3.73011     
-7.92416    -0.582636   -5.97887    
-2.48122    -4.2756     3.78497     
-11.9886    0.999275    -0.0528504  
-9.69058    -0.365385   5.02595     
-6.31122    -1.7722     6.27704     
-0.738285   4.19826     1.56792     
-4.84479    1.86028     -6.32133    
-4.78189    -0.190228   6.59917     
